sentence_position,sentence_count,paragraph_position,paragraph_length
8,31,2,3
24,31,4,8
7,47,5,5
18,47,1,4
25,47,1,20
33,47,9,20
34,47,10,20
42,47,18,20
44,47,20,20
19,22,1,2
1,34,1,7
1,3,1,3
7,12,1,3
1,3,1,1
2,15,1,2
8,15,5,6
13,15,1,3
15,15,3,3
11,24,6,6
24,24,4,4
1,6,1,6
6,12,4,6
2,19,2,10
8,19,8,10
13,19,3,7
18,19,1,2
7,23,4,7
21,23,4,4
23,23,2,3
2,14,2,7
3,10,3,5
1,5,1,1
13,13,8,8
3,12,2,3
2,5,2,5
4,5,4,5
3,4,3,4
1,4,1,4
1,8,1,2
4,11,2,3
5,11,3,3
15,15,3,4
2,13,1,2
10,29,1,10
8,28,5,5
2,10,2,2
2,2,2,2
1,2,1,2
1,7,1,1
5,7,1,1
3,19,1,3
4,19,2,3
8,19,1,3
17,19,1,4
18,19,2,4
29,29,7,7
5,5,2,2
6,12,1,3
12,12,2,2
8,14,3,3
9,14,1,2
14,14,1,1
19,50,4,4
22,50,3,3
44,50,5,5
4,12,4,9
4,29,1,3
12,29,3,4
13,29,4,4
1,18,1,1
10,22,5,6
15,22,4,8
9,9,9,9
11,30,2,5
18,30,4,5
24,30,2,5
3,3,3,3
7,7,3,3
10,46,4,5
20,46,3,6
23,46,6,6
2,14,2,6
16,29,3,8
29,29,1,1
5,14,2,4
24,57,4,5
56,57,1,2
4,12,4,7
12,12,2,2
3,21,3,5
12,21,2,3
14,21,1,8
17,21,4,8
5,14,1,1
1,14,1,1
6,14,2,2
9,14,3,3
1,4,1,1
4,4,1,1
3,19,3,3
11,19,1,2
5,6,1,2
2,13,2,2
4,13,2,6
12,13,4,5
1,6,1,4
4,9,2,7
4,9,2,3
6,9,1,1
2,54,1,1
22,54,1,1
28,54,1,1
43,54,2,7
10,12,1,3
3,14,3,14
7,14,7,14
9,11,1,1
11,12,3,3
3,26,3,3
8,26,5,6
9,26,6,6
13,26,1,2
18,26,4,9
7,13,2,3
8,13,3,3
15,24,1,8
1,14,1,1
1,3,1,3
18,18,2,2
5,32,2,3
21,32,6,16
11,19,3,3
18,19,1,1
19,19,1,1
10,40,10,11
25,40,7,8
33,40,3,6
36,40,6,6
39,40,3,4
10,17,4,6
4,13,2,3
12,13,3,3
5,26,1,7
10,26,6,7
12,26,1,2
1,3,1,3
2,3,2,3
1,9,1,3
16,27,4,8
2,13,2,6
3,13,3,6
8,13,2,4
3,5,3,4
5,5,1,1
8,16,6,6
9,16,1,1
11,16,2,2
14,19,6,7
15,19,7,7
14,35,3,3
20,35,3,3
34,35,1,3
26,71,14,14
54,71,2,7
56,71,4,7
70,71,11,12
1,5,1,5
6,17,3,5
8,17,5,5
15,17,3,5
2,4,2,2
3,6,3,5
6,6,1,1
4,8,4,4
8,8,2,2
16,17,3,4
5,36,4,4
10,36,1,10
14,36,5,10
29,36,1,2
3,47,3,3
5,47,2,3
18,47,2,4
33,47,2,4
11,20,2,6
3,20,1,2
20,20,4,5
1,6,1,1
6,6,3,3
6,27,1,1
9,27,3,3
3,19,3,3
15,19,6,8
16,19,7,8
3,18,3,3
7,18,1,5
5,11,3,3
7,11,2,2
9,11,2,2
3,5,1,3
2,2,2,2
1,15,1,9
5,12,1,1
6,12,1,1
2,16,1,1
1,16,1,1
2,16,1,3
14,18,2,3
18,45,1,7
21,45,4,7
23,45,6,7
24,45,7,7
35,45,2,2
1,32,1,2
3,32,1,3
16,32,11,15
29,32,1,4
32,32,4,4
5,11,1,1
11,28,1,1
18,28,4,4
3,8,3,3
6,8,3,5
8,8,5,5
4,10,3,6
2,11,2,4
4,11,4,4
19,36,8,8
25,36,6,7
4,5,4,4
5,6,1,2
2,10,2,6
8,10,1,2
1,17,1,4
13,17,1,5
2,36,1,1
13,36,4,5
4,20,4,4
15,30,4,4
17,30,2,3
23,30,2,7
25,30,4,7
29,30,1,2
30,30,2,2
2,12,1,2
4,12,1,3
16,16,9,9
5,14,2,3
9,14,3,8
11,14,5,8
6,17,1,5
15,17,5,7
40,42,8,10
1,5,1,5
20,22,1,2
5,6,5,6
7,14,2,6
12,12,2,2
4,4,4,4
14,15,3,5
28,32,1,1
32,32,1,1
32,32,1,4
32,32,2,3
9,40,1,2
25,40,4,6
33,40,6,6
1,38,1,2
2,38,2,2
6,38,1,2
8,38,1,31
13,38,6,31
16,38,9,31
17,38,10,31
32,38,25,31
35,38,28,31
4,42,2,3
17,42,2,4
19,42,4,4
22,42,2,3
39,42,3,4
6,39,2,3
18,39,1,3
3,6,3,4
5,6,1,2
14,42,5,6
15,42,6,6
37,42,9,10
2,28,2,4
4,28,4,4
9,28,2,4
11,28,4,4
2,12,2,4
2,14,2,4
6,10,1,1
4,5,1,2
1,4,1,2
3,4,1,2
2,8,2,5
7,8,2,3
2,3,1,1
12,33,1,3
16,41,1,12
20,41,5,12
41,41,1,3
1,23,1,3
5,23,2,3
19,23,4,4
21,23,2,4
1,41,1,6
37,41,4,7
1,26,1,4
13,26,3,15
16,26,6,15
26,26,1,1
19,30,5,8
25,30,3,8
27,30,5,8
2,34,2,4
7,34,3,12
13,34,9,12
33,34,2,3
5,9,2,6
8,15,3,5
15,15,6,6
10,12,2,4
1,3,1,2
3,12,3,4
4,12,4,4
7,12,3,3
8,12,1,3
5,7,1,4
6,21,2,4
14,21,6,6
9,20,5,6
13,20,2,2
4,18,4,8
15,18,2,5
4,23,4,8
16,23,8,8
5,15,3,4
2,43,2,2
10,43,4,5
12,43,1,3
26,43,1,5
31,43,1,4
40,43,6,6
9,22,1,1
10,22,1,1
13,22,3,3
17,22,1,2
20,22,1,4
21,22,2,4
22,22,4,4
11,12,1,2
11,14,3,3
8,15,1,6
14,15,1,2
15,15,2,2
2,8,1,2
3,8,2,2
1,12,1,1
2,12,1,2
3,12,2,2
1,16,1,1
12,16,2,2
16,16,1,2
3,18,2,2
7,8,2,3
47,47,9,10
7,22,6,9
14,22,4,5
3,41,3,5
8,41,1,2
37,41,2,3
9,23,3,5
3,3,1,2
11,18,2,4
6,10,1,1
4,13,2,4
10,13,1,4
7,18,1,1
11,18,1,6
18,18,2,2
4,4,3,3
10,15,4,4
15,15,2,2
7,42,3,3
8,42,1,2
11,42,2,5
30,42,2,6
38,42,4,6
5,8,3,3
8,8,3,3
7,13,3,6
11,13,1,5
16,23,3,5
4,27,4,4
10,27,1,5
12,27,3,5
20,27,1,4
27,27,4,5
7,31,3,3
9,31,1,3
10,31,2,3
11,31,3,3
14,31,3,4
16,31,1,3
19,31,1,6
25,31,1,2
27,31,1,3
28,31,2,3
29,31,3,3
30,31,1,3
5,7,2,2
3,10,3,6
13,18,4,6
1,7,1,4
7,7,1,1
6,19,6,6
14,19,2,2
16,19,2,2
2,29,2,5
14,29,9,9
1,39,1,8
21,39,5,5
2,15,1,3
5,15,1,10
15,15,1,1
2,82,2,2
4,82,2,2
17,82,1,3
53,82,2,5
3,22,2,2
15,22,1,6
3,9,2,2
2,4,1,3
1,1,1,1
8,29,2,3
1,10,1,4
3,10,3,4
10,10,2,2
5,6,4,4
2,5,2,4
6,22,3,4
7,22,4,4
11,22,4,6
17,22,2,2
22,22,2,3
22,22,3,3
2,3,1,1
3,3,1,1
4,15,2,7
3,11,1,6
2,19,2,2
16,19,2,2
17,19,1,5
4,6,1,2
5,6,2,2
6,6,1,1
4,24,1,4
21,24,3,3
1,60,1,3
8,60,5,5
15,60,7,8
20,60,4,8
22,60,6,8
23,60,7,8
26,60,2,10
38,60,4,9
47,60,4,9
60,60,1,1
1,16,1,3
5,16,2,2
13,16,2,2
3,8,3,6
8,8,2,2
26,30,5,5
1,15,1,2
6,15,2,2
13,15,1,1
3,3,1,1
1,15,1,1
15,15,3,3
28,31,1,3
2,3,2,3
4,5,4,5
6,10,6,10
8,10,8,10
15,30,1,4
21,30,3,5
4,32,2,6
27,32,10,12
31,32,2,4
5,20,4,5
6,20,5,5
8,20,2,7
9,20,3,7
13,20,7,7
19,20,1,2
20,20,2,2
3,3,1,3
9,15,2,3
15,15,2,2
32,54,3,10
4,25,1,1
15,25,6,6
4,8,4,4
5,5,5,5
1,7,1,2
3,17,2,4
4,14,1,2
9,14,1,2
13,14,3,4
14,14,4,4
8,10,3,3
1,10,1,6
10,10,4,4
8,13,1,1
3,7,2,3
18,37,7,8
26,37,2,4
5,15,2,2
7,15,2,2
9,15,2,2
3,11,3,3
7,9,4,6
9,9,6,6
3,8,3,3
4,7,4,7
4,9,1,4
5,9,2,4
7,9,4,4
8,9,1,2
1,5,1,2
3,5,1,3
27,57,6,8
45,57,7,8
48,57,2,11
54,57,8,11
55,57,9,11
7,18,1,1
10,18,1,2
4,11,3,5
11,30,4,5
13,30,1,2
9,9,3,3
8,16,1,2
1,51,1,2
16,51,5,6
31,51,2,8
32,51,3,8
44,51,7,11
48,51,11,11
49,51,1,2
17,41,9,9
26,41,1,6
30,41,5,6
35,41,2,7
6,11,1,4
11,11,2,2
13,18,1,6
4,6,2,4
3,6,3,6
6,6,6,6
4,5,1,2
3,12,2,3
13,17,1,5
10,11,3,4
19,26,6,8
10,15,1,2
14,15,3,4
13,20,4,5
3,9,3,5
3,12,3,3
4,12,1,3
5,12,2,3
10,12,4,5
6,13,4,6
9,13,1,3
12,13,1,2
2,5,2,5
1,3,1,3
6,20,1,5
12,20,2,2
13,19,3,4
7,8,2,3
3,3,3,3
8,16,2,6
9,16,3,6
14,16,2,4
3,8,3,3
3,9,2,5
8,9,2,3
9,9,3,3
4,18,1,3
13,18,2,3
17,18,3,3
2,4,1,2
4,4,1,1
5,9,2,3
6,9,3,3
7,9,1,3
8,9,2,3
1,13,1,1
6,13,2,3
7,11,3,3
3,15,3,11
4,15,4,11
15,15,3,4
3,3,3,3
4,4,3,3
2,7,2,3
7,7,4,4
11,13,6,6
15,15,1,1
6,9,1,1
8,16,2,6
16,16,4,5
6,9,1,1
5,10,5,5
6,10,1,4
10,10,2,2
2,9,2,5
3,9,3,5
9,9,2,2
4,7,1,4
6,7,3,4
7,7,4,4
5,6,1,2
3,28,1,1
4,28,1,8
7,28,4,8
17,28,3,4
25,28,4,5
3,5,3,5
5,5,5,5
8,10,1,1
3,22,2,2
8,22,4,16
11,22,7,16
16,22,12,16
21,22,1,2
4,4,2,2
7,10,6,9
1,32,1,3
2,32,2,3
5,32,2,3
8,32,2,3
24,32,2,3
26,32,1,3
27,32,2,3
1,25,1,3
2,25,2,3
6,25,2,3
9,25,2,6
11,25,4,6
1,13,1,1
7,13,3,3
11,13,2,4
12,13,3,4
2,14,2,4
3,10,3,5
5,10,5,5
6,7,1,2
12,26,4,5
13,26,5,5
18,26,3,8
26,26,4,4
6,14,6,8
13,14,5,6
1,12,1,4
7,12,3,8
13,17,4,6
3,5,1,3
21,50,5,8
22,50,6,8
23,50,7,8
24,50,8,8
26,50,2,6
44,50,2,3
1,49,1,4
28,49,6,7
29,49,7,7
48,49,2,4
6,9,5,6
20,48,5,5
11,16,6,9
21,36,4,4
35,36,2,2
36,36,1,2
10,19,2,2
6,18,2,6
9,18,5,6
12,18,2,5
18,18,1,1
2,9,2,3
8,9,3,3
5,5,2,2
7,9,7,7
7,7,2,2
33,42,2,2
42,42,1,8
10,11,5,5
3,7,3,7
10,14,3,3
13,14,3,4
2,15,2,2
7,15,5,9
12,15,1,2
5,14,2,2
1,19,1,1
5,19,4,5
3,63,1,3
4,63,2,3
7,63,2,3
9,63,1,2
12,63,2,2
48,63,1,1
63,63,4,5
1,8,1,8
6,8,6,8
4,48,4,5
23,48,2,13
28,48,7,13
45,48,11,12
46,48,12,12
47,48,1,2
12,33,3,3
20,20,1,1
6,15,1,1
8,15,2,2
2,6,1,1
3,6,1,1
5,6,2,3
2,36,2,3
3,36,3,3
26,36,12,21
3,3,3,3
2,35,2,8
25,35,3,7
20,39,6,9
28,39,2,2
5,6,2,2
7,23,7,7
18,23,3,6
23,23,2,2
3,7,1,5
5,7,3,5
4,4,1,1
3,5,2,3
4,5,3,3
55,58,3,6
4,4,1,1
3,6,3,5
5,21,1,5
11,21,2,5
4,19,3,3
6,68,2,3
14,68,3,4
16,68,1,6
27,68,2,7
4,28,2,14
1,12,1,1
4,12,3,5
9,13,2,2
4,21,2,8
5,21,3,8
6,21,4,8
11,21,1,8
19,21,1,2
5,8,1,1
3,11,3,11
4,11,4,11
3,34,3,6
18,34,1,3
34,34,1,1
5,11,2,4
7,11,4,4
10,11,3,3
13,13,3,3
1,28,1,2
4,28,2,4
26,28,1,3
9,11,2,4
2,27,2,8
4,27,4,8
1,24,1,1
16,24,2,8
20,24,6,8
10,17,2,4
2,11,2,2
31,48,21,33
2,5,1,1
3,8,3,8
6,6,1,1
6,7,3,3
8,10,5,7
7,8,1,1
4,10,2,5
3,3,3,3
4,5,4,5
4,7,1,3
2,29,2,3
4,29,1,10
8,29,5,10
18,29,5,8
20,29,7,8
8,10,4,6
10,10,6,6
2,18,2,15
9,18,9,15
17,18,2,2
24,32,1,2
10,18,1,1
18,21,1,2
6,32,3,3
13,32,4,7
20,32,4,5
27,32,6,7
31,32,3,4
32,32,1,1
1,6,1,2
5,6,3,3
6,6,1,1
6,26,1,4
7,26,2,4
4,24,2,7
9,24,7,7
16,24,2,3
14,16,8,9
1,7,1,7
6,7,6,7
5,6,5,6
17,18,4,4
18,18,2,3
1,19,1,2
7,19,1,7
12,19,6,7
14,19,1,5
16,19,3,5
18,19,5,5
7,29,4,6
25,29,6,6
23,23,1,1
1,36,1,3
6,36,1,1
21,36,1,3
24,36,1,3
25,36,2,3
30,36,2,2
36,36,1,2
36,36,1,1
6,20,1,3
13,20,2,6
16,20,5,6
3,18,2,3
5,11,4,4
8,16,6,6
7,20,2,2
9,20,2,4
15,20,2,5
13,18,1,5
3,4,3,4
1,8,1,3
2,8,2,3
3,5,3,3
4,10,3,4
7,18,1,4
18,18,8,8
3,29,2,3
19,29,3,3
29,29,1,1
1,10,1,2
2,10,2,2
9,10,1,2
6,14,3,5
14,14,2,2
5,16,1,6
16,35,1,5
2,5,2,5
9,42,2,17
18,42,11,17
19,42,12,17
23,42,16,17
26,42,2,13
27,42,3,13
30,42,6,13
36,42,12,13
2,2,2,2
6,7,2,2
1,18,1,4
6,18,2,3
10,18,1,2
11,18,2,2
9,11,2,4
7,11,7,9
12,19,4,4
15,19,3,4
11,57,3,27
13,57,5,27
24,57,16,27
25,57,17,27
27,57,19,27
28,57,20,27
33,57,25,27
39,57,4,14
40,57,5,14
43,57,8,14
49,57,14,14
50,57,1,2
57,57,3,4
57,57,4,4
1,15,1,6
14,15,2,4
15,15,3,4
1,6,1,1
6,6,1,1
4,4,1,1
15,35,4,9
17,35,6,9
20,35,9,9
23,35,2,14
32,35,11,14
35,35,14,14
7,11,3,4
3,3,3,3
5,11,1,5
7,11,3,5
19,21,9,13
21,21,11,13
5,15,4,4
7,14,1,3
2,10,2,2
3,10,1,5
10,10,3,3
14,20,1,2
15,20,2,2
16,20,1,5
4,7,4,6
2,33,2,3
11,33,2,4
12,33,3,4
17,33,3,5
33,33,1,1
33,33,2,2
3,24,2,6
8,24,1,4
21,24,5,5
23,24,1,2
24,24,2,2
5,8,2,4
2,5,1,1
3,5,1,2
5,5,1,1
4,10,4,5
8,9,2,2
5,8,1,4
6,8,2,4
2,9,2,3
3,9,3,3
4,14,2,2
8,14,4,5
1,3,1,3
4,14,2,2
8,14,4,5
9,12,3,5
2,3,2,3
9,9,9,9
3,22,3,3
15,22,7,7
18,22,3,3
21,22,3,3
2,5,1,4
16,19,3,3
19,19,2,2
4,13,1,2
4,82,1,2
8,82,3,4
18,82,9,37
26,82,17,37
32,82,23,37
35,82,26,37
54,82,5,5
59,82,5,8
72,82,1,6
26,59,9,18
32,59,15,18
39,59,4,8
55,59,2,3
6,6,3,3
17,21,3,3
3,21,3,3
8,21,5,6
36,66,1,1
40,66,4,5
58,66,3,3
2,8,1,2
3,5,1,3
5,5,3,3
5,21,3,6
6,21,4,6
13,21,5,12
16,21,8,12
21,21,2,2
9,16,4,12
1,33,1,1
16,33,1,4
21,33,2,6
1,4,1,1
2,4,1,3
2,3,2,2
7,7,2,3
1,34,1,6
13,34,6,14
23,34,2,7
27,34,6,7
34,34,4,4
10,15,1,6
19,19,2,2
3,6,2,5
1,10,1,1
9,10,1,2
1,2,1,2
2,2,2,2
1,1,1,1
2,26,2,2
19,26,2,3
2,16,2,11
16,16,2,2
11,12,1,2
11,17,3,5
14,17,1,2
3,4,3,3
16,16,1,1
9,9,1,2
8,12,1,3
10,12,3,3
6,11,1,2
2,7,1,1
1,42,1,1
13,42,2,2
16,42,3,3
27,42,1,2
28,42,2,2
31,42,3,3
41,42,2,2
42,42,1,2
1,20,1,1
4,20,3,4
5,20,4,4
15,20,2,8
20,20,7,8
1,18,1,4
2,18,2,4
15,18,4,4
3,26,3,3
6,26,3,4
9,26,2,6
13,26,6,6
20,26,3,5
24,26,2,4
1,2,1,2
22,40,20,31
4,11,2,2
13,17,4,5
14,17,5,5
15,17,1,2
9,10,9,9
9,12,2,3
12,12,2,2
4,5,2,3
7,7,3,3
1,12,1,1
12,12,1,2
2,6,2,6
2,10,2,2
5,10,3,5
25,33,3,7
28,33,6,7
3,17,3,5
5,17,5,5
8,17,1,8
10,17,3,8
5,7,2,2
6,7,1,2
7,7,2,2
9,29,3,5
29,29,3,3
1,8,1,2
5,8,3,6
12,12,7,7
17,27,2,3
23,27,5,5
2,16,2,3
7,16,4,4
5,20,5,6
7,20,1,1
3,8,1,2
4,8,2,2
5,8,1,1
19,21,3,4
2,8,2,3
1,2,1,2
1,3,1,3
3,3,3,3
1,35,1,4
24,35,1,9
32,35,9,9
35,35,3,3
1,6,1,1
4,6,3,3
6,6,2,2
6,6,1,1
1,4,1,1
4,4,1,1
2,5,2,3
35,36,1,2
6,10,3,3
3,3,1,1
1,21,1,3
47,60,3,4
50,60,2,2
9,34,3,6
13,34,1,6
29,34,8,9
3,11,3,3
11,15,4,5
3,14,3,14
5,14,5,14
6,14,6,14
10,14,10,14
13,14,13,14
4,12,2,6
5,10,5,6
10,10,5,5
3,24,2,2
6,24,3,4
7,24,4,4
20,26,1,5
22,26,3,5
9,28,1,1
13,28,4,4
27,28,4,5
9,20,3,4
1,7,1,4
2,7,2,4
1,3,1,3
3,3,1,1
3,8,3,3
1,15,1,5
14,15,3,4
7,19,3,3
16,19,1,4
19,19,2,2
6,24,1,2
12,24,2,8
16,24,6,8
18,24,8,8
24,24,2,2
8,29,2,8
15,29,1,3
19,29,1,2
21,29,1,4
22,29,2,4
23,29,3,4
29,29,5,7
7,25,3,5
10,25,1,3
16,25,4,4
20,25,4,4
4,23,3,4
12,23,1,4
18,23,3,3
19,23,1,5
3,14,3,4
6,9,2,3
5,7,3,4
1,19,1,2
8,19,2,3
13,19,1,2
4,12,4,4
1,14,1,5
2,14,2,5
7,14,2,4
11,14,2,4
2,8,2,2
3,3,2,2
9,19,3,6
17,19,1,3
18,19,2,3
10,27,4,8
14,27,8,8
19,27,5,7
21,27,7,7
16,26,2,4
25,26,7,8
10,32,3,9
15,32,8,9
16,32,9,9
19,32,3,3
26,32,4,5
2,13,2,2
4,13,2,3
8,9,1,2
4,36,2,3
14,36,4,10
20,36,10,10
22,36,2,4
23,36,3,4
27,36,3,7
30,36,6,7
33,36,2,5
17,19,5,6
15,41,2,4
23,41,6,7
24,41,7,7
37,41,1,6
10,41,4,4
26,41,2,2
28,41,2,9
39,41,4,5
1,12,1,2
3,12,1,3
4,12,2,3
10,12,1,3
4,28,4,6
1,14,1,3
3,14,3,3
9,14,1,3
11,14,3,3
1,16,1,1
5,16,4,7
8,16,7,7
15,16,1,2
16,16,2,2
6,27,3,4
18,27,1,4
4,15,2,2
5,15,1,4
1,3,1,3
3,6,3,3
1,12,1,1
9,12,4,4
11,12,2,2
5,7,1,2
6,7,2,2
7,7,1,1
2,2,1,1
4,5,1,1
7,12,3,7
3,3,3,3
5,12,3,4
7,12,1,3
11,12,2,3
12,12,3,3
24,31,5,9
1,20,1,4
6,20,2,8
10,20,6,8
13,20,1,4
1,8,1,1
8,8,1,2
11,18,1,2
1,24,1,1
5,16,4,6
6,16,5,6
15,16,2,3
16,16,3,3
1,6,1,4
2,6,2,4
8,9,4,5
1,12,1,1
7,12,1,2
9,12,1,1
10,12,1,2
11,12,2,2
8,13,1,1
4,24,2,3
5,24,3,3
12,24,2,7
16,24,6,7
2,17,2,3
8,17,5,6
11,17,2,4
13,17,4,4
3,23,2,3
4,23,3,3
5,23,1,1
7,23,2,2
8,23,1,1
9,23,1,2
16,23,1,3
9,14,4,5
12,14,2,3
2,4,1,3
4,5,4,5
7,42,3,4
31,42,3,5
40,42,1,3
7,14,5,5
10,18,1,1
15,18,1,1
1,12,1,2
2,12,2,2
3,12,1,1
9,12,1,4
11,12,3,4
4,35,2,9
6,35,4,9
13,35,1,7
18,35,6,7
25,35,2,4
35,35,6,6
4,29,1,1
5,29,1,2
19,29,8,11
29,29,1,1
2,23,2,3
9,23,3,4
21,23,1,1
1,3,1,2
2,9,2,9
2,10,2,2
10,10,1,1
4,17,4,4
15,17,1,1
16,17,1,1
17,17,1,1
5,5,2,2
5,9,5,7
6,9,6,7
2,7,2,4
7,7,3,3
8,15,8,10
25,25,1,4
25,25,3,4
6,20,1,1
20,20,4,4
1,11,1,2
2,11,2,2
9,11,3,6
2,23,2,6
18,23,6,8
12,13,2,3
20,41,1,2
25,41,4,6
29,41,2,4
1,3,1,1
7,19,5,7
17,19,5,7
6,11,3,3
8,8,2,2
14,15,8,8
5,5,1,1
6,7,4,5
1,18,1,1
7,18,2,2
3,6,1,4
17,20,7,7
2,7,2,3
15,17,5,5
3,55,2,3
21,55,7,19
22,55,8,19
25,55,11,19
42,55,4,9
54,55,7,7
5,8,3,4
5,22,2,3
6,22,3,3
10,22,1,7
11,22,2,7
15,22,6,7
18,22,2,5
8,9,8,8
12,12,2,2
6,8,2,4
8,8,4,4
2,58,2,3
21,58,3,9
27,58,9,9
30,58,3,12
36,58,9,12
42,58,3,3
51,58,4,7
52,58,5,7
1,3,1,1
2,2,2,2
14,16,10,10
4,19,3,4
19,19,5,5
43,43,11,14
4,8,2,3
8,23,2,3
9,23,3,3
16,23,2,2
18,23,2,3
15,24,5,6
17,24,1,6
1,4,1,2
3,4,1,2
4,4,1,1
1,4,1,1
1,11,1,3
2,11,2,3
14,17,4,5
17,17,2,2
28,53,3,3
44,53,2,4
50,53,2,5
51,53,3,5
52,53,4,5
9,11,2,3
2,14,2,2
11,14,2,2
4,18,1,2
4,16,3,5
7,16,1,5
16,16,2,2
3,7,3,7
12,14,1,3
2,16,2,5
3,16,3,3
11,11,5,5
2,48,1,1
3,48,1,3
7,48,2,5
15,48,4,4
22,48,3,4
26,48,3,3
27,48,1,1
46,48,5,6
48,48,1,2
3,14,3,4
7,14,3,4
9,14,1,3
2,22,2,3
20,22,1,3
1,5,1,1
2,5,1,3
1,34,1,2
24,34,2,2
33,34,1,1
1,10,1,1
4,10,1,5
3,11,1,7
6,8,2,2
8,8,2,2
4,25,4,11
14,25,3,4
6,43,3,4
8,43,1,3
9,43,2,3
29,43,2,3
2,13,1,7
4,17,1,6
11,17,2,3
17,17,5,6
9,12,4,5
5,15,3,4
14,15,1,2
4,6,4,4
15,16,2,3
4,7,2,3
15,15,1,1
4,10,1,2
5,10,2,2
5,9,1,2
7,9,1,3
5,15,1,7
6,15,2,7
14,15,3,4
4,26,1,2
14,26,1,6
17,26,4,6
21,26,2,6
12,13,1,3
4,11,1,1
11,11,2,2
23,47,5,5
30,47,5,5
1,13,1,3
4,13,1,5
13,13,5,5
6,19,1,1
5,9,5,7
9,9,2,2
7,8,4,5
8,8,5,5
4,30,1,1
20,36,8,8
6,12,2,3
8,12,1,3
1,11,1,4
8,11,4,4
8,9,1,2
3,4,3,3
4,4,1,1
10,16,4,6
6,12,2,4
1,50,1,1
9,20,2,3
8,9,1,3
9,9,3,3
4,5,3,5
5,5,4,5
5,22,1,5
22,22,1,3
8,8,6,6
1,4,1,2
1,9,1,1
8,9,1,2
9,9,2,2
9,23,2,2
11,23,2,4
15,23,2,5
23,23,5,5
7,23,5,7
8,23,6,7
12,23,3,3
16,23,4,5
18,23,1,2
23,23,3,4
6,8,2,2
4,5,1,2
4,6,4,5
1,5,1,2
4,5,2,3
7,11,5,5
2,6,2,3
3,17,3,5
4,17,4,5
14,17,1,5
17,17,5,5
2,25,2,6
3,25,3,6
12,25,1,5
14,25,3,5
16,25,5,5
19,25,3,7
23,25,7,7
25,25,2,2
1,11,1,5
4,11,4,5
5,11,5,5
9,11,1,1
13,15,6,6
14,15,1,2
1,16,1,4
13,16,2,3
15,16,1,1
11,18,4,4
6,8,2,4
7,8,3,4
8,8,4,4
4,20,2,2
1,8,1,1
1,11,1,1
4,9,1,1
2,16,2,2
16,16,2,3
1,9,1,1
4,9,3,3
5,15,4,5
9,16,5,5
1,16,1,1
1,24,1,1
12,24,4,8
4,5,2,3
1,7,1,1
5,7,2,2
7,7,2,2
8,8,1,1
5,20,5,5
17,20,6,6
3,16,1,1
10,16,3,3
1,7,1,2
1,8,1,1
4,6,1,1
6,6,2,2
1,15,1,5
3,15,3,5
10,15,1,6
3,13,3,3
8,13,3,5
12,13,2,3
1,58,1,58
5,58,5,58
51,58,51,58
6,25,5,6
5,110,3,6
8,110,6,6
30,110,4,5
31,110,5,5
35,110,4,4
10,11,1,1
11,11,1,1
2,22,2,9
5,22,5,9
12,22,3,3
14,22,2,2
3,24,3,5
5,24,5,5
21,24,4,5
10,13,1,1
7,14,4,4
13,14,4,4
1,6,1,4
5,6,1,2
1,2,1,2
2,2,2,2
5,8,2,2
6,8,1,1
2,3,2,3
3,3,3,3
5,7,1,2
1,11,1,1
2,11,1,1
11,11,1,1
2,6,2,2
1,10,1,2
8,10,2,4
6,6,2,2
6,11,1,6
3,22,1,2
15,22,1,3
22,22,2,2
3,24,3,3
4,24,1,4
4,26,3,4
12,26,6,11
16,26,10,11
20,26,3,7
26,26,3,3
26,26,1,2
26,26,2,2
9,18,7,7
11,16,1,6
1,10,1,1
7,10,6,6
4,38,1,2
18,38,4,5
21,38,2,3
31,38,2,4
33,38,4,4
34,38,1,2
1,6,1,6
2,2,2,2
1,8,1,1
6,8,1,3
6,10,6,6
10,10,2,2
17,17,2,4
5,6,1,2
29,29,2,2
4,21,4,4
8,21,4,7
12,21,1,2
13,21,2,2
3,9,3,3
5,9,1,1
11,23,11,14
23,23,1,1
3,19,2,2
4,19,1,1
7,19,3,4
19,19,3,3
7,12,2,2
8,8,4,5
8,38,4,5
1,2,1,2
2,9,1,2
4,9,1,2
7,26,5,6
13,31,5,5
6,7,3,4
12,14,1,3
1,10,1,4
10,10,2,2
4,9,4,4
9,9,5,5
1,6,1,3
4,6,1,3
7,12,2,2
1,20,1,1
18,20,6,7
1,8,1,1
4,8,3,4
5,8,4,4
13,17,1,2
3,20,2,5
5,20,4,5
3,7,1,1
5,11,2,4
9,11,1,3
4,9,4,4
2,3,2,3
6,10,5,5
10,10,3,3
8,8,1,1
6,75,3,4
51,75,6,12
2,9,1,3
6,9,2,3
4,20,2,4
11,20,5,5
1,6,1,2
8,18,2,5
6,12,4,5
10,12,3,3
11,12,1,1
3,4,1,2
2,13,2,4
4,24,1,3
5,24,2,3
23,24,1,3
5,6,2,3
6,6,3,3
6,8,6,8
1,8,1,1
8,8,2,2
20,38,2,4
21,38,3,4
25,38,3,3
28,38,1,2
38,38,3,3
2,29,1,3
19,29,7,7
29,29,5,5
3,5,2,2
6,18,2,4
14,18,1,3
3,5,2,2
2,13,2,2
7,13,1,2
10,13,2,3
4,17,3,4
1,45,1,1
4,45,1,6
14,45,5,7
27,45,3,9
30,45,6,9
37,45,4,6
39,45,6,6
